cusip,security_name,state,principal_amount,coupon_pct,maturity_date,dated_date,closing_date,interest_rate_current,rate_type,source_of_repayment,rating_fitch,rating_kbra,rating_moodys,rating_sp,liquidity_facility,provider_identity,remarketing_agent,num_trades,num_rate_resets,num_disclosures,emma_url,crawl_timestamp
A3F8D57CA64D9D8A8BE5630A56E3A581B,"LOUISIANA PUBLIC FACILITIES AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT), SERIES 2025",LA,75000000,4.375 %,05/01/2053,11/13/2025,11/13/2025,,,,,,,,,,,7,0,4,https://emma.msrb.org/Security/Details/A3F8D57CA64D9D8A8BE5630A56E3A581B,2026-02-07T00:27:35.222301+00:00
A78BD17F0A8E022992484A024E85C7895,MICHIGAN STRATEGIC FUND / SOLID WASTE DISPOSAL LIMITED OBLIGATION REVENUE BONDS (CHEVRON U.S.A INC. PROJECT) SERIES 2024,MI,75000000,2.95,11/01/2054,11/21/2024,11/21/2024,2.95,,,,,,,,,,14,10,8,https://emma.msrb.org/Security/Details/A78BD17F0A8E022992484A024E85C7895,2026-02-07T00:27:59.004683+00:00
A2E5C74247676CD41E5ED62D0DF41343B,"PENNSYLVANIA ECONOMIC DEVELOPMENT FINANCING AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2017A",PA,75000000,3.875 %,08/01/2037,08/17/2017,08/01/2025,,,,,,,,,,,100,0,35,https://emma.msrb.org/Security/Details/A2E5C74247676CD41E5ED62D0DF41343B,2026-02-07T00:28:23.733938+00:00
AA73DA18A3159B40AA927FEDA652033D6,"BRAZORIA COUNTY INDUSTRIAL DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS (ALEON RENEWABLE METALS, LLC PROJECT)",TX,75000000,10 %,06/01/2042,06/16/2022,06/16/2022,,,,,,,,,,,21,0,58,https://emma.msrb.org/Security/Details/AA73DA18A3159B40AA927FEDA652033D6,2026-02-07T00:29:27.927951+00:00
A3ADAD894595653B114A32F5752A30967,"ESCAMBIA COUNTY, FLORIDA / SOLID WASTE DISPOSAL REVENUE BONDS (GULF POWER COMPANY PROJECT) SECOND SERIES 2009",FL,65400000,2.25,04/01/2039,03/31/2009,08/21/2024,2.25,,,,,,,,,,16,10,7,https://emma.msrb.org/Security/Details/A3ADAD894595653B114A32F5752A30967,2026-02-07T00:29:58.678312+00:00
ABE6D1EF53F6F2B0992BE6517AB72A891,WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY (APPALACHIAN POWER COMPANY – AMOS PROJECT) / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS SERIES 2011A,WV,65350000,3.3 %,01/01/2041,02/09/2011,09/02/2025,,,,,,,,,,,14,0,1,https://emma.msrb.org/Security/Details/ABE6D1EF53F6F2B0992BE6517AB72A891,2026-02-07T00:30:24.520410+00:00
A53ED5CE81EBFF733FACF492937E4E054,"ESCAMBIA COUNTY, FLORIDA / SOLID WASTE DISPOSAL REVENUE BONDS (GULF POWER COMPANY PROJECT), FIRST SERIES 2009",FL,65000000,2.4,04/01/2039,03/31/2009,08/09/2023,12/16/2025,,,,,,,,,,100,21,22,https://emma.msrb.org/Security/Details/A53ED5CE81EBFF733FACF492937E4E054,2026-02-07T00:30:49.154859+00:00
AA99B6716763B0CEC2168ED72E60EC4E2,"WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE REFUNDING BONDS (KENTUCKY POWER COMPANY - MITCHELL PROJECT), SERIES 2014A",WV,65000000,4.7 %,04/01/2036,06/26/2014,06/20/2023,,,,,,,,,,,95,0,15,https://emma.msrb.org/Security/Details/AA99B6716763B0CEC2168ED72E60EC4E2,2026-02-07T00:31:23.158349+00:00
AC318C913F6425FCA462C1A1246FBB227,WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE REFUNDING BONDS (WHEELING POWER COMPANY - MITCHELL PROJECT) SERIES 2013A,WV,65000000,3 %,06/01/2037,07/01/2013,04/01/2022,,,,,,,,,,,100,0,20,https://emma.msrb.org/Security/Details/AC318C913F6425FCA462C1A1246FBB227,2026-02-07T00:31:51.542884+00:00
A43437362388125E4004C0C9ADA72FE92,CALIFORNIA MUNICIPAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (RECOLOGY INC. PROJECT) SERIES 2024A,CA,61000000,1.57,11/01/2037,11/21/2024,11/21/2024,1.57,,,,,,,,,,7,10,5,https://emma.msrb.org/Security/Details/A43437362388125E4004C0C9ADA72FE92,2026-02-07T00:32:22.351827+00:00
A96FD39571A7FA7339C3077C26C52247D,"IOWA FINANCE AUTHORITY / SEWAGE AND SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS, SERIES 2021",IA,61000000,2.21,01/01/2051,01/26/2021,01/26/2021,08/12/2025,,,,,,,,,,24,13,16,https://emma.msrb.org/Security/Details/A96FD39571A7FA7339C3077C26C52247D,2026-02-07T00:32:49.037576+00:00
AFC7F7C3086F9F6D7C590937AE82B1F8D,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (REPUBLIC SERVICES, INC. PROJECT) SERIES 2020A",TX,60000000,3 %,05/01/2050,05/28/2020,05/28/2020,,,,,,,,,,,100,0,58,https://emma.msrb.org/Security/Details/AFC7F7C3086F9F6D7C590937AE82B1F8D,2026-02-07T00:33:20.870395+00:00
A2412A83D11E3A7B329F07590528EDA49,"VERMONT ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (CASELLA WASTE SYSTEMS, INC. PROJECT) SERIES 2022",VT,60000000,5 %,06/01/2052,06/01/2022,06/01/2022,,,,,,,,,,,9,0,50,https://emma.msrb.org/Security/Details/A2412A83D11E3A7B329F07590528EDA49,2026-02-07T00:37:20.971391+00:00
ABFA850CC2D61A5A40634E86C870EF894,"PUBLIC FINANCE AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2016A-1, 2016A-2, 2016A-3 AND 2016A-4",WI,55000000,1.1 %,07/01/2029,05/18/2016,06/01/2021,,,,,,,,,,,100,0,33,https://emma.msrb.org/Security/Details/ABFA850CC2D61A5A40634E86C870EF894,2026-02-07T00:37:50.285948+00:00
A414EEBE2DE77ABEF0026DD7DE5FE1D23,WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS (APPALACHIAN POWER COMPANY - AMOS PROJECT) SERIES 2009A,WV,54375000,3.7 %,12/01/2042,11/24/2009,06/02/2025,,,,,,,,,,,21,0,1,https://emma.msrb.org/Security/Details/A414EEBE2DE77ABEF0026DD7DE5FE1D23,2026-02-07T00:40:24.104006+00:00
AD21D6FA05AA38C4D383AD6712AC55D7E,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT), SERIES 2020B",TX,52000000,3.45 %,07/01/2040,07/31/2020,07/31/2020,,,,,,,,,,,100,0,32,https://emma.msrb.org/Security/Details/AD21D6FA05AA38C4D383AD6712AC55D7E,2026-02-07T00:40:48.205187+00:00
A236458CF81FE9345E5D06D9B780DDE16,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT), SERIES 2020A",TX,50400000,3.45 %,05/01/2046,05/28/2020,07/31/2020,,,,,,,,,,,100,0,32,https://emma.msrb.org/Security/Details/A236458CF81FE9345E5D06D9B780DDE16,2026-02-07T00:41:21.276557+00:00
A69F1F7B37624E3263DED51C148BF11F3,"CALIFORNIA MUNICIPAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2020B",CA,50000000,3.85 %,11/01/2041,11/15/2023,11/15/2023,,,,,,,,,,,100,0,24,https://emma.msrb.org/Security/Details/A69F1F7B37624E3263DED51C148BF11F3,2026-02-07T00:41:53.919836+00:00
A8892388EB417D579E63A676A3013A9EE,"CALIFORNIA MUNICIPAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2024A",CA,50000000,3.45 %,11/01/2046,11/21/2024,11/21/2024,,,,,,,,,,,95,0,5,https://emma.msrb.org/Security/Details/A8892388EB417D579E63A676A3013A9EE,2026-02-07T00:44:28.160230+00:00
A6D8E4B34135425E8F2502E0E8560AECB,"MIAMI-DADE COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS, (WASTE MANAGEMENT, INC. PROJECT)SERIES 2018B",FL,50000000,4 %,11/01/2048,11/30/2018,07/01/2025,,,,,,,,,,,20,0,35,https://emma.msrb.org/Security/Details/A6D8E4B34135425E8F2502E0E8560AECB,2026-02-07T00:46:56.312813+00:00
AEE0035350215EB399ED2AC55BE8193FB,"ILLINOIS FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2019",IL,50000000,3.45 %,11/01/2044,11/06/2019,11/03/2025,,,,,,,,,,,100,0,41,https://emma.msrb.org/Security/Details/AEE0035350215EB399ED2AC55BE8193FB,2026-02-07T00:47:26.100742+00:00
A9B4E188D129F287DF91D52C5F248634D,"ILLINOIS FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2023",IL,50000000,4.6 %,10/01/2053,10/04/2023,10/04/2023,,,,,,,,,,,27,0,23,https://emma.msrb.org/Security/Details/A9B4E188D129F287DF91D52C5F248634D,2026-02-07T00:50:00.587320+00:00
A1A147C01AB6BA78D2B1FFD9904B82B8D,"EDWARDS COUNTY, KANSAS / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (SKYBOUND PROJECT) SERIES A, 2024",KS,50000000,2.4,06/01/2054,06/05/2024,06/05/2024,2.4,,,,,,,,,,1,10,7,https://emma.msrb.org/Security/Details/A1A147C01AB6BA78D2B1FFD9904B82B8D,2026-02-07T00:50:28.982373+00:00
A373138BEA02D35ABA66DF1929F32233E,"MISSISSIPPI BUSINESS FINANCE CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT), 2025A",MS,50000000,4.375 %,02/01/2048,11/13/2025,11/13/2025,,,,,,,,,,,10,0,4,https://emma.msrb.org/Security/Details/A373138BEA02D35ABA66DF1929F32233E,2026-02-07T00:52:53.981818+00:00
AA83C038DBAE0A9233664341628F1CBDE,"PENNSYLVANIA ECONOMIC DEVELOPMENT FINANCING AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2021B",PA,50000000,1.1 %,06/01/2031,11/18/2021,11/18/2021,,,,,,,,,,,11,0,31,https://emma.msrb.org/Security/Details/AA83C038DBAE0A9233664341628F1CBDE,2026-02-07T00:53:17.496232+00:00
AF7737124057D0435DD2492B47764B0EA,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (REPUBLIC SERVICES, INC. PROJECT) SERIES 2024",TX,50000000,4 %,06/01/2054,06/13/2024,06/13/2024,,,,,,,,,,,46,0,13,https://emma.msrb.org/Security/Details/AF7737124057D0435DD2492B47764B0EA,2026-02-07T00:55:45.656983+00:00
A89695AE7E432508529EF0D7DBDD03375,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2023A",TX,50000000,4.25 %,06/01/2048,06/01/2023,06/01/2023,,,,,,,,,,,63,0,28,https://emma.msrb.org/Security/Details/A89695AE7E432508529EF0D7DBDD03375,2026-02-07T00:58:12.966735+00:00
A44935C76446CC5DC2E7556CA249F947E,"MISSION ECONOMIC DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2025A",TX,50000000,3.45 %,06/01/2055,06/04/2025,06/04/2025,,,,,,,,,,,33,0,3,https://emma.msrb.org/Security/Details/A44935C76446CC5DC2E7556CA249F947E,2026-02-07T00:58:42.874030+00:00
A829B3726BD5D6F7AC3003CBBFCEC1BA9,WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS (APPALACHIAN POWER COMPANY - AMOS PROJECT) SERIES 2009B,WV,50000000,3.7 %,12/01/2042,11/24/2009,06/02/2025,,,,,,,,,,,6,0,1,https://emma.msrb.org/Security/Details/A829B3726BD5D6F7AC3003CBBFCEC1BA9,2026-02-07T00:59:07.507369+00:00
AC9FC284544899882103942B10E100237,"WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE REFUNDING BONDS (APPALACHIAN POWER COMPANY--AMOS PROJECT), SERIES 2010A",WV,50000000,2.25,12/01/2038,05/19/2010,12/23/2020,11/14/2025,,,,,,,,,,100,13,21,https://emma.msrb.org/Security/Details/AC9FC284544899882103942B10E100237,2026-02-07T00:59:31.229078+00:00
ACF30673C73F1C41F67F60C011E543D88,"CALIFORNIA POLLUTION CONTROL FINANCING AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2015B-2",CA,49775000,3.45 %,11/01/2040,11/10/2015,11/03/2025,,,,,,,,,,,100,0,32,https://emma.msrb.org/Security/Details/ACF30673C73F1C41F67F60C011E543D88,2026-02-07T01:00:01.010017+00:00
A950D99EC9C88CA4BC8E16802A2CAE6FC,"MUNICIPALITY OF ANCHORAGE, ALASKA / SOLID WASTE SERVICES REVENUE REFUNDING BONDS, 2022 SERIES A",AK,48420000,5.25 %,11/01/2062,11/15/2022,11/15/2022,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/A950D99EC9C88CA4BC8E16802A2CAE6FC,2026-02-07T01:02:34.645831+00:00
AB517CC7EB0974889CCA861F412C5FE64,"CALIFORNIA MUNICIPAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2024B",CA,47500000,3.375 %,09/01/2050,09/25/2025,09/25/2025,,,,,,,,,,,22,0,1,https://emma.msrb.org/Security/Details/AB517CC7EB0974889CCA861F412C5FE64,2026-02-07T01:03:05.279721+00:00
AF9EEB3548C52E17BF00B58FAA1911E62,"FINANCE AUTHORITY OF MAINE / SOLID WASTE DISPOSAL REVENUE BONDS (CASELLA WASTE SYSTEMS, INC. PROJECT) SERIES 2024",ME,45000000,4.625 %,12/01/2047,12/23/2024,12/23/2024,,,,,,,,,,,36,0,19,https://emma.msrb.org/Security/Details/AF9EEB3548C52E17BF00B58FAA1911E62,2026-02-07T01:03:29.329347+00:00
AAFB68FD5857D0B8A69248C8B9B94AA04,"WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITY REVENUE BONDS (WYOMING COUNTY COAL PROJECT), SERIES 2023",WV,45000000,9 %,06/01/2038,06/08/2023,06/08/2023,,,,,,,,,,,3,0,84,https://emma.msrb.org/Security/Details/AAFB68FD5857D0B8A69248C8B9B94AA04,2026-02-07T01:05:56.310965+00:00
AB9D5D2F7A89A35714CE432882A8DAEFE,"PENNSYLVANIA ECONOMIC DEVELOPMENT FINANCING AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS, SERIES 2022 (IRON CUMBERLAND, LLC PROJECT)",PA,44870000,7 %,12/01/2029,07/14/2022,07/14/2022,,,,,,,,,,,6,0,2,https://emma.msrb.org/Security/Details/AB9D5D2F7A89A35714CE432882A8DAEFE,2026-02-07T01:06:29.273444+00:00
AD6DAFB166FC9C323A6DB6B26913CF637,CALIFORNIA POLLUTION CONTROL FINANCING AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (CALPLANT I PROJECT) SERIES 2020 (AMT) (GREEN BONDS),CA,42000000,7.5 %,07/01/2032,10/13/2020,10/13/2020,,,,,,,,,,,19,0,91,https://emma.msrb.org/Security/Details/AD6DAFB166FC9C323A6DB6B26913CF637,2026-02-07T01:06:53.363829+00:00
AF1FCBC895122AF5D2E2D5DBB568CF78C,"PORT OF CORPUS CHRISTI AUTHORITY, NUECES COUNTY, TEXAS / SOLID WASTE DISPOSAL REVENUE BONDS (FLINT HILLS RESOURCES, LP PROJECT), SERIES 2006",TX,42000000,3.2,01/01/2030,04/05/2006,05/02/2022,3.2,,,,,,,,,,100,10,7,https://emma.msrb.org/Security/Details/AF1FCBC895122AF5D2E2D5DBB568CF78C,2026-02-07T01:07:45.438943+00:00
A3CE8E1E8C95B641E453A3189B0D008DC,"TOWN OF GILLETT, WISCONSIN (WI RNG HUB NORTH LLC RENEWABLE NATURAL GAS PRODUCTION PLANT PROJECT) / TAX-EXEMPT SOLID WASTE DISPOSAL REVENUE BONDS, SERIES 2021A (AMT)",WI,41585000,5.5 %,12/01/2032,12/23/2021,12/23/2021,,,,,,,,,,,7,0,28,https://emma.msrb.org/Security/Details/A3CE8E1E8C95B641E453A3189B0D008DC,2026-02-07T01:08:15.386158+00:00
AD8E8B35E93E0B7638A01892D30D0987D,"LOUISIANA PUBLIC FACILITIES AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT), SERIES 2023",LA,40000000,6.75 %,10/01/2053,10/26/2023,10/26/2023,,,,,,,,,,,12,0,38,https://emma.msrb.org/Security/Details/AD8E8B35E93E0B7638A01892D30D0987D,2026-02-07T01:08:41.052565+00:00
A3BD96388EBB30D85837A896E1FED8249,"NEW YORK STATE ENVIRONMENTAL FACILITIES CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS, (CASELLA WASTE SYSTEMS, INC PROJECT) SERIES 2020",NY,40000000,4.25 %,09/01/2050,09/02/2020,09/02/2025,,,,,,,,,,,93,0,56,https://emma.msrb.org/Security/Details/A3BD96388EBB30D85837A896E1FED8249,2026-02-07T01:09:07.175276+00:00
A7040ACF2596165903000E0847A053FD3,"PUBLIC FINANCE AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2016A-1, 2016A-2, 2016A-3 AND 2016A-4",WI,40000000,2.875 %,05/01/2027,05/18/2016,06/01/2021,,,,,,,,,,,100,0,33,https://emma.msrb.org/Security/Details/A7040ACF2596165903000E0847A053FD3,2026-02-07T01:09:40.692589+00:00
A893C0FA8F416928478E4A8934EB8F018,"WEST VIRGINIA ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL FACILITIES REVENUE BONDS (EMPIRE GREEN GENERATION, LLC PROJECT) SERIES 2023",WV,40000000,9.5 %,05/01/2043,05/19/2023,05/19/2023,,,,,,,,,,,1,0,50,https://emma.msrb.org/Security/Details/A893C0FA8F416928478E4A8934EB8F018,2026-02-07T01:10:14.135302+00:00
AAFC2A3A711D4EDD59547531A5326EEF9,"BRAZORIA COUNTY INDUSTRIAL DEVELOPMENT CORPORATION, TEXAS / SOLID WASTE DISPOSAL FACILITIES SUBORDINATE REVENUE BONDS (GLADIEUX METALS RECYCLING, LLC PROJECT) SERIES 2020",TX,38500000,8.5 %,03/01/2039,05/21/2020,05/21/2020,,,,,,,,,,,37,0,89,https://emma.msrb.org/Security/Details/AAFC2A3A711D4EDD59547531A5326EEF9,2026-02-07T01:10:44.600801+00:00
AD60F475C1CE9E5F619509AC27205F31A,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (ENERRA SOUTH CAROLINA PROJECT), SERIES 2024",SC,37000000,3.7 %,12/15/2027,12/18/2024,12/18/2024,,,,,,,,,,,10,0,1,https://emma.msrb.org/Security/Details/AD60F475C1CE9E5F619509AC27205F31A,2026-02-07T01:11:19.076739+00:00
A5C9F01C4A5659A582C7F1B7D822CAED5,"CALIFORNIA POLLUTION CONTROL FINANCING AUTHORITY / VARIABLE RATE DEMAND SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2003A",CA,35700000,4.25 %,11/01/2038,11/20/2003,07/01/2024,,,,,,,,,,,100,0,43,https://emma.msrb.org/Security/Details/A5C9F01C4A5659A582C7F1B7D822CAED5,2026-02-07T01:11:42.478146+00:00
A753D34B07A3168E8D3F1AAFB2957531C,"MICHIGAN STRATEGIC FUND / TAX-EXEMPT ADJUSTABLE MODE EXEMPT FACILITIES REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2001",MI,35000000,4.125 %,08/01/2027,08/01/2001,08/02/2021,,,,,,,,,,,100,0,44,https://emma.msrb.org/Security/Details/A753D34B07A3168E8D3F1AAFB2957531C,2026-02-07T01:12:19.772204+00:00
AC366FFC857E8217727E7AF66E22936CB,MISSISSIPPI BUSINESS FINANCE CORPORATION / SOLID WASTE DISPOSAL FACILITY AND WASTEWATER FACILITY REVENUE BONDS FIRST SERIES 2022 (MISSISSIPPI POWER COMPANY PROJECT),MS,35000000,3.05,11/01/2052,11/02/2022,11/02/2022,3.05,,,,,,,,,,100,10,15,https://emma.msrb.org/Security/Details/AC366FFC857E8217727E7AF66E22936CB,2026-02-07T01:13:34.611713+00:00
A5BBDF9B821E09242EF1AB74E558D25F4,"WASHINGTON COUNTY, NEBRASKA / WASTEWATER AND SOLID WASTE DISPOSAL REVENUE BONDS (CARGILL, INCORPORATED PROJECTS) SERIES 2012",NE,35000000,2.22,09/01/2030,09/12/2012,09/02/2025,2.22,,,,,,,,,,3,10,4,https://emma.msrb.org/Security/Details/A5BBDF9B821E09242EF1AB74E558D25F4,2026-02-07T01:16:05.329961+00:00
A5D4FA32980E381E4938C30395187B7E9,"NATIONAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REFUNDING REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2019A-3",NH,35000000,4 %,07/01/2033,07/01/2019,07/01/2025,,,,,,,,,,,24,0,34,https://emma.msrb.org/Security/Details/A5D4FA32980E381E4938C30395187B7E9,2026-02-07T01:18:29.343711+00:00
AE7F6C93CB0218ED759BFD220EB5177FF,"NEW YORK STATE ENVIRONMENTAL FACILITIES CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (CASELLA WASTE SYSTEMS, INC. PROJECT) SERIES 2020R-2",NY,35000000,5.125 %,09/01/2050,08/24/2023,08/24/2023,,,,,,,,,,,41,0,29,https://emma.msrb.org/Security/Details/AE7F6C93CB0218ED759BFD220EB5177FF,2026-02-07T01:20:59.007936+00:00
A8AD99E516377F247E33E3618156C2CB4,"ANGELINA AND NECHES RIVER AUTHORITY INDUSTRIAL DEVELOPMENT CORPORATION / SOLID WASTE DISPOSAL AND WASTEWATER TREATMENT FACILITIES REVENUE BONDS (JEFFERSON ENTERPRISE ENERGY, LLC PROJECT) SERIES 2021A",TX,35000000,7.5 %,12/01/2045,06/11/2021,06/11/2021,,,,,,,,,,,26,0,61,https://emma.msrb.org/Security/Details/A8AD99E516377F247E33E3618156C2CB4,2026-02-07T01:23:26.783329+00:00
A403E5C3C4FC1215883232F33F7BFCC1B,"PORT OF CORPUS CHRISTI AUTHORITY, NUECES COUNTY, TEXAS / SOLID WASTE DISPOSAL REVENUE BONDS (FLINT HILLS RESOURCES, LP PROJECT), SERIES 2007",TX,35000000,3.2,01/01/2032,10/03/2007,05/02/2022,3.2,,,,,,,,,,100,10,7,https://emma.msrb.org/Security/Details/A403E5C3C4FC1215883232F33F7BFCC1B,2026-02-07T01:24:02.818534+00:00
A5FCCF11963E97A24830AC9CE2B70A3F3,VIRGINIA SMALL BUSINESS FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (TOTAL FIBER RECOVERY CHESAPEAKE PROJECT) SERIES 2022,VA,35000000,8.5 %,06/01/2042,06/10/2022,06/10/2022,,,,,,,,,,,6,0,11,https://emma.msrb.org/Security/Details/A5FCCF11963E97A24830AC9CE2B70A3F3,2026-02-07T01:26:31.816390+00:00
AD1CC210FE762BEBAB36CE5C28CE5A2C1,"INDUSTRIAL DEVELOPMENT BOARD OF THE COUNTY OF KNOXVILLE / SOLID WASTE DISPOSAL REVENUE BONDS (TOMPAUL KNOXVILLE, LLC RECYCLING PROJECT) TAX-EXEMPT (AMT) SERIES 2022 (GREN BONDS)",TN,34100000,9.5 %,11/01/2052,12/01/2022,12/01/2022,,,,,,,,,,,7,0,8,https://emma.msrb.org/Security/Details/AD1CC210FE762BEBAB36CE5C28CE5A2C1,2026-02-07T01:26:55.477254+00:00
AB95AD567655944C792C6210217A2A1EB,SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS (LAST STEP RECYCLING PROJECT) TAX-EXEMPT (AMT) SERIES 2021A (GREEN BONDS),SC,33370000,6.5 %,06/01/2051,06/22/2021,06/22/2021,,,,,,,,,,,57,0,131,https://emma.msrb.org/Security/Details/AB95AD567655944C792C6210217A2A1EB,2026-02-07T01:27:26.416673+00:00
ABA23CBD6E36FE3A28F0BF1EB84ED28B7,"FLORIDA DEVELOPMENT FINANCE CORPORATION / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE PRO USA, INC. PROJECT), SERIES 2017",FL,32500000,5.25 %,08/01/2029,08/16/2017,08/01/2022,,,,,,,,,,,15,0,43,https://emma.msrb.org/Security/Details/ABA23CBD6E36FE3A28F0BF1EB84ED28B7,2026-02-07T01:28:10.788846+00:00
AFA32A438B2D473CC6474280482B959CF,"MUNICIPALITY OF ANCHORAGE, ALASKA / SOLID WASTE SERVICES REVENUE REFUNDING BONDS, 2022 SERIES A",AK,30860000,4 %,11/01/2052,11/15/2022,11/15/2022,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/AFA32A438B2D473CC6474280482B959CF,2026-02-07T01:28:37.757832+00:00
A6E040D672934D69674E8B884C45144C6,"CITY OF GRANITE CITY, ILLINOIS / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2002",IL,30320000,1.25 %,05/01/2027,05/01/2002,05/03/2021,,,,,,,,,,,100,0,45,https://emma.msrb.org/Security/Details/A6E040D672934D69674E8B884C45144C6,2026-02-07T01:29:08.875580+00:00
ADF6B7E9551D211200E10A5C686857597,"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF YAVAPAI / SOLID WASTE DISPOSAL REVENUE BONDS (WASTE MANAGEMENT, INC. PROJECT) SERIES 2002",AZ,30000000,1.3 %,06/01/2027,06/01/2002,06/01/2021,,,,,,,,,,,100,0,41,https://emma.msrb.org/Security/Details/ADF6B7E9551D211200E10A5C686857597,2026-02-07T01:31:51.014918+00:00
AB6C587576796957FF9FD68DCA07FF065,"CALIFORNIA MUNICIPAL FINANCE AUTHORITY / SOLID WASTE DISPOSAL REVENUE BONDS, (WASTE MANAGEMENT, INC. PROJECT) SERIES 2009A",CA,30000000,3.3 %,02/01/2039,03/12/2009,02/03/2025,,,,,,,,,,,100,0,43,https://emma.msrb.org/Security/Details/AB6C587576796957FF9FD68DCA07FF065,2026-02-07T01:34:28.225052+00:00
