cusip,security_name,state,principal_amount,coupon_pct,maturity_date,dated_date,closing_date,interest_rate_current,rate_type,source_of_repayment,rating_fitch,rating_kbra,rating_moodys,rating_sp,liquidity_facility,provider_identity,remarketing_agent,num_trades,num_rate_resets,num_disclosures,emma_url,crawl_timestamp
A2005052BAF49FE8EFE895503B5380050,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / REVENUE REFUNDING BONDS (THE METHODIST HOSPITAL SYSTEM) SUBSERIES 2009C-1,TX,450000000,2.6,12/01/2039,06/02/2009,07/24/2025,02/17/2026,,,,,,,,,,62,211,112,https://emma.msrb.org/Security/Details/A2005052BAF49FE8EFE895503B5380050,2026-02-19T19:36:33.579697+00:00
AE744F5C63A70546C02D2986035EE2AD2,ORANGE COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS (ORLANDO HEALTH OBLIGATED GROUP) SERIES 2022,FL,294915000,4 %,10/01/2052,02/15/2022,02/15/2022,,,,,,,,,,,100,0,62,https://emma.msrb.org/Security/Details/AE744F5C63A70546C02D2986035EE2AD2,2026-02-19T19:37:25.644463+00:00
A1D4DBBB84882BB24954ACBC862E9AC05,MASSACHUSETTS ST DEV FIN AGY REV / BDS BOSTON CHILDRENS HOSP V,MA,252500000,5.9 %,03/01/2049,02/08/2024,-,,,,,,,,,,,0,0,20,https://emma.msrb.org/Security/Details/A1D4DBBB84882BB24954ACBC862E9AC05,2026-02-19T19:39:05.530756+00:00
A0D7BF7A96AC55A916F2855B1CF0D9B69,"MASSACHUSETTS DEVELOPMENT FINANCE AGENCY / REVENUE BONDS, CHILDREN'S HOSPITAL ISSUE, SERIES T (2024)",MA,250805000,5 %,03/01/2034,02/08/2024,02/08/2024,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/A0D7BF7A96AC55A916F2855B1CF0D9B69,2026-02-19T19:39:50.629643+00:00
A0B3961B0F44FFE63920A18162531BAFF,"COLORADO HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2025A (ADVENTHEALTH OBLIGATED GROUP)",CO,250000000,5 %,11/15/2060,06/25/2025,06/25/2025,,,,,,,,,,,92,0,20,https://emma.msrb.org/Security/Details/A0B3961B0F44FFE63920A18162531BAFF,2026-02-19T19:41:06.618674+00:00
A6357F46A740858619AEAE3D43599E206,NEW HOPE CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (CHILDREN'S HEALTH SYSTEM OF TEXAS) SERIES 2025A,TX,250000000,5.5 %,08/15/2049,09/04/2025,09/04/2025,,,,,,,,,,,100,0,19,https://emma.msrb.org/Security/Details/A6357F46A740858619AEAE3D43599E206,2026-02-19T19:42:43.514295+00:00
ACC17D01DE5AD87A642DC931E706AC9B3,PHILADELPHIA PA AUTH FOR INDL DEV HOSP REV / BDS CHILDRENS HOSP OF PHILADELPHIA 2021 B,PA,241485000,2.42 %,07/01/2041,07/01/2021,-,,,,,,,,,,,0,0,40,https://emma.msrb.org/Security/Details/ACC17D01DE5AD87A642DC931E706AC9B3,2026-02-19T19:44:23.661535+00:00
A490418AF6237EF0A72A06FD7E1DD6D61,"STATE OF OHIO / HOSPITAL REVENUE BONDS, SERIES 2024A (CLEVELAND CLINIC HEALTH SYSTEM OBLIGATED GROUP)",OH,220420000,5 %,01/01/2035,06/27/2024,06/27/2024,,,,,,,,,,,100,0,47,https://emma.msrb.org/Security/Details/A490418AF6237EF0A72A06FD7E1DD6D61,2026-02-19T19:45:31.797750+00:00
A5B0241E988D51EF49544AEB0008A3656,"STATE OF OHIO / HOSPITAL REVENUE BONDS, SERIES 2024A (CLEVELAND CLINIC HEALTH SYSTEM OBLIGATED GROUP)",OH,220000000,5 %,01/01/2032,06/27/2024,06/27/2024,,,,,,,,,,,100,0,45,https://emma.msrb.org/Security/Details/A5B0241E988D51EF49544AEB0008A3656,2026-02-19T19:46:20.876111+00:00
AF2AA990BB7468037E253241B2E208D18,"MINNESOTA AGRICULTURAL AND ECONOMIC DEVELOPMENT BOARD / HEALTH CARE FACILITIES REVENUE BONDS (HEALTHPARTNERS OBLIGATED GROUP), SERIES 2024",MN,214170000,5.25 %,01/01/2054,02/01/2024,02/01/2024,,,,,,,,,,,100,0,30,https://emma.msrb.org/Security/Details/AF2AA990BB7468037E253241B2E208D18,2026-02-19T19:47:03.580515+00:00
A63F8D2D56038F8C42D7F9FEA5ED73B62,"DORMITORY AUTHORITY OF THE STATE OF NEW YORK / WHITE PLAINS HOSPITAL OBLIGATED GROUP REVENUE BONDS, SERIES 2024",NY,211160000,5.5 %,10/01/2054,10/31/2024,10/31/2024,,,,,,,,,,,100,0,17,https://emma.msrb.org/Security/Details/A63F8D2D56038F8C42D7F9FEA5ED73B62,2026-02-19T19:48:43.161430+00:00
ADEC1F2E22CE214AF6D0B4D7C0759E94C,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT (THE CHILDREN'S HOSPITAL OF PHILADELPHIA PROJECT) / HOSPITAL REVENUE BONDS SERIES A OF 2024,PA,204525000,5.5 %,07/01/2053,10/24/2024,10/24/2024,,,,,,,,,,,100,0,17,https://emma.msrb.org/Security/Details/ADEC1F2E22CE214AF6D0B4D7C0759E94C,2026-02-19T19:49:55.960825+00:00
A03E55968421A2B24818DFD7C94C88749,PHILADELPHIA PA AUTH FOR INDL DEV HOSP REV / TAXABLE BDS CHILDRENS HOSP OF PHILADELPHIA 2022,PA,201580000,-,07/01/2044,05/18/2022,-,,,,,,,,,,,0,0,34,https://emma.msrb.org/Security/Details/A03E55968421A2B24818DFD7C94C88749,2026-02-19T19:50:28.982879+00:00
A894F3F33FC12DAFD9FF3C76BE75F2D3E,ORANGE COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS (ORLANDO HEALTH OBLIGATED GROUP) SERIES 2025A,FL,200000000,4.5 %,10/01/2056,01/23/2025,01/23/2025,,,,,,,,,,,100,0,23,https://emma.msrb.org/Security/Details/A894F3F33FC12DAFD9FF3C76BE75F2D3E,2026-02-19T19:50:55.944866+00:00
AE2C4F482D079D0EF0F71291F6141EF2F,"PASCO COUNTY, FLORIDA / HOSPITAL REVENUE BONDS (H. LEE MOFFITT CANCER CENTER PROJECT) SERIES 2023B",FL,200000000,5 %,07/01/2030,09/21/2023,09/21/2023,,,,,,,,,,,12,0,41,https://emma.msrb.org/Security/Details/AE2C4F482D079D0EF0F71291F6141EF2F,2026-02-19T19:52:14.864986+00:00
A3FE2E843F3FBC2E95BF7F7BC708A4770,"ESCAMBIA COUNTY HEALTH FACILITIES AUTHORITY / HEALTH CARE FACILITIES REVENUE BONDS, SERIES 2020A (BAPTIST HEALTH CARE CORPORATION OBLIGATED GROUP)",FL,182305000,4 %,08/15/2045,02/12/2020,02/12/2020,,,,,,,,,,,100,0,162,https://emma.msrb.org/Security/Details/A3FE2E843F3FBC2E95BF7F7BC708A4770,2026-02-19T19:53:00.593795+00:00
A2EEFEF5A805F1CEE1904FC53423EBB0C,"DORMITORY AUTHORITY OF THE STATE OF NEW YORK MOUNT SINAI OBLIGATED GROUP / REVENUE BONDS, SERIES 2025",NY,176505000,5.25 %,07/01/2050,08/07/2025,08/07/2025,,,,,,,,,,,100,0,9,https://emma.msrb.org/Security/Details/A2EEFEF5A805F1CEE1904FC53423EBB0C,2026-02-19T19:53:53.631298+00:00
A936ABA1F4B89B265421BDC41AEB5AA80,TARRANT COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (BAYLOR SCOTT & WHITE HEALTH PROJECT) SERIES 2022D (FIXED RATE),TX,175115000,5 %,11/15/2051,11/30/2022,11/30/2022,,,,,,,,,,,100,0,62,https://emma.msrb.org/Security/Details/A936ABA1F4B89B265421BDC41AEB5AA80,2026-02-19T19:55:08.606805+00:00
ADAE8AA11C1E23347BD121092ADDD97B3,"COLORADO HEALTH FACILITIES AUTHORITY - ADVENT HEALTH / HOSPITAL REVENUE BONDS, SERIES 2021A (ADVENTHEALTH OBLIGATED GROUP)",CO,170585000,3 %,11/15/2051,07/01/2021,07/01/2021,,,,,,,,,,,100,0,102,https://emma.msrb.org/Security/Details/ADAE8AA11C1E23347BD121092ADDD97B3,2026-02-19T19:56:01.816797+00:00
A696414722EBFF80951BE2A8F25213016,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,170435000,4 %,08/01/2050,10/29/2020,10/29/2020,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/A696414722EBFF80951BE2A8F25213016,2026-02-19T20:08:25.800643+00:00
A32335CF4DD334E8906C2844D6FC15D05,"COUNTY OF VOLUSIA, FLORIDA / HOSPITAL REVENUE BONDS (MEDICAL CENTER OF DELTONA PROJECT), SERIES 2024",FL,158250000,7.625 %,12/15/2054,12/19/2024,12/19/2024,,,,,,,,,,,0,0,20,https://emma.msrb.org/Security/Details/A32335CF4DD334E8906C2844D6FC15D05,2026-02-19T20:09:09.371463+00:00
A53A6F4051C7A308211F147EB483D4EC9,"PUBLIC FINANCE AUTHORITY / TAXABLE HOSPITAL REVENUE BONDS, (RENOWN REGIONAL MEDICAL CENTER PROJECT), SERIES 2020B",WI,156975000,3.34 %,06/01/2050,10/01/2020,10/01/2020,,,,,,,,,,,100,0,51,https://emma.msrb.org/Security/Details/A53A6F4051C7A308211F147EB483D4EC9,2026-02-19T20:09:37.067387+00:00
A1FD094E101521CEEF53BD80ED02B5229,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT (THE CHILDREN'S HOSPITAL OF PHILADELPHIA PROJECT) / HOSPITAL REVENUE BONDS SERIES A OF 2024,PA,153945000,4 %,07/01/2049,10/24/2024,10/24/2024,,,,,,,,,,,100,0,17,https://emma.msrb.org/Security/Details/A1FD094E101521CEEF53BD80ED02B5229,2026-02-19T20:10:17.980453+00:00
A1D8BFCE36629F505165E4F60A70DB4F1,"COUNTY OF FRANKLIN, OHIO / HOSPITAL REFUNDING AND IMPROVEMENT REVENUE BONDS, SERIES 2025A (NATIONWIDE CHILDREN'S HOSPITAL)",OH,150555000,5.25 %,11/01/2055,12/04/2025,12/04/2025,,,,,,,,,,,100,0,4,https://emma.msrb.org/Security/Details/A1D8BFCE36629F505165E4F60A70DB4F1,2026-02-19T20:10:53.091671+00:00
ACB1DB8D44498D1909323685F1274C247,STATE OF OHIO / HOSPITAL REVENUE BONDS SERIES 2020A (FIXED INTEREST RATE),OH,150325000,4 %,01/15/2050,01/23/2020,01/23/2020,02/18/2026,,,,,,,,,,122,79,61,https://emma.msrb.org/Security/Details/ACB1DB8D44498D1909323685F1274C247,2026-02-19T20:11:47.264725+00:00
A3E4B52F21B663982D8648C2CEE608278,"COLORADO HEALTH FACILITIES AUTHORITY - ADVENT HEALTH / HOSPITAL REVENUE BONDS, SERIES 2021A (ADVENTHEALTH OBLIGATED GROUP)",CO,150065000,4 %,11/15/2050,07/01/2021,07/01/2021,,,,,,,,,,,100,0,102,https://emma.msrb.org/Security/Details/A3E4B52F21B663982D8648C2CEE608278,2026-02-19T20:16:46.318210+00:00
A85B885C1BC2420FB7F5002572C59E6B8,CALIFORNIA PUB FIN AUTH REV / VAR TAXABLE CHILDRENS HOSP OF LOS ANGELES 2025B,CA,150000000,5.71 %,11/15/2055,03/06/2025,-,,,,,,,,,,,0,0,18,https://emma.msrb.org/Security/Details/A85B885C1BC2420FB7F5002572C59E6B8,2026-02-19T20:27:55.273284+00:00
A932E6C95DC6BBAFC30437C56E3CAF638,"ALLEN COUNTY, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2025D (BON SECOURS MERCY HEALTH, INC.)",OH,150000000,1.8,11/01/2050,05/07/2025,05/07/2025,02/13/2026,,,,,,,,,,100,26,52,https://emma.msrb.org/Security/Details/A932E6C95DC6BBAFC30437C56E3CAF638,2026-02-19T20:28:21.233924+00:00
A840D49570EC3091E701511BA379D74DB,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (TEXAS CHILDREN’S HOSPITAL) SERIES 2024A,TX,150000000,5 %,10/01/2029,09/24/2024,09/24/2024,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/A840D49570EC3091E701511BA379D74DB,2026-02-19T20:29:12.460645+00:00
A92F33B69E4315A4F718585C2F77AA46B,"INDUSTRIAL DEVELOPMENT AUTHORITY OF ARLINGTON COUNTY, VIRGINIA / HOSPITAL REVENUE BONDS (VHC HEALTH) SERIES 2023A",VA,150000000,5 %,07/01/2053,09/26/2023,09/26/2023,,,,,,,,,,,80,0,17,https://emma.msrb.org/Security/Details/A92F33B69E4315A4F718585C2F77AA46B,2026-02-19T20:30:03.537878+00:00
A479FD51A686FFAE347320CBEC1DD6DCD,"COUNTY OF FRANKLIN, OHIO / HOSPITAL FACILITIES REVENUE IMPROVEMENT BONDS, SERIES 2020 (NATIONWIDE CHILDREN'S HOSPITAL PROJECT) (FEDERALLY TAXABLE)",OH,148925000,2.877 %,11/01/2050,10/28/2020,10/28/2020,,,,,,,,,,,76,0,44,https://emma.msrb.org/Security/Details/A479FD51A686FFAE347320CBEC1DD6DCD,2026-02-19T20:30:36.111094+00:00
AA41D99B4F712689E9C89E2DA822AB69E,"ESCAMBIA COUNTY HEALTH FACILITIES AUTHORITY / HEALTH CARE FACILITIES REVENUE BONDS, SERIES 2020A (BAPTIST HEALTH CARE CORPORATION OBLIGATED GROUP)",FL,145305000,4 %,08/15/2050,02/12/2020,02/12/2020,,,,,,,,,,,100,0,162,https://emma.msrb.org/Security/Details/AA41D99B4F712689E9C89E2DA822AB69E,2026-02-19T20:32:33.341957+00:00
A9506737B418674FCC8C86497F3EB8882,"COUNTY OF WASHINGTON, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2022 (MEMORIAL HEALTH SYSTEM OBLIGATED GROUP)",OH,142215000,6.75 %,12/01/2052,09/21/2022,09/21/2022,,,,,,,,,,,92,0,75,https://emma.msrb.org/Security/Details/A9506737B418674FCC8C86497F3EB8882,2026-02-19T20:34:06.354868+00:00
AC2F983E4E10D0AAF45A136B192CA9F0C,"DORMITORY AUTHORITY OF THE STATE OF NEW YORK / WHITE PLAINS HOSPITAL OBLIGATED GROUP REVENUE BONDS, SERIES 2024",NY,141410000,5.25 %,10/01/2049,10/31/2024,10/31/2024,,,,,,,,,,,100,0,17,https://emma.msrb.org/Security/Details/AC2F983E4E10D0AAF45A136B192CA9F0C,2026-02-19T20:34:49.873333+00:00
A08587F783D46F5153ABB8F6A7A324127,"BREVARD COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2022A",FL,140525000,5 %,04/01/2047,04/13/2022,04/13/2022,,,,,,,,,,,100,0,50,https://emma.msrb.org/Security/Details/A08587F783D46F5153ABB8F6A7A324127,2026-02-19T20:35:42.450528+00:00
A1D20BDDD28C224424358E696ED8D8465,HIGHLANDS CNTY FLA HEALTH FACS AUTH REV / HOSP BDS ADVENTHEALTH 2025B,FL,140000000,6.375 %,11/15/2060,08/28/2025,-,,,,,,,,,,,0,0,15,https://emma.msrb.org/Security/Details/A1D20BDDD28C224424358E696ED8D8465,2026-02-19T20:36:54.103708+00:00
A01D5A0DE3982E995B73A5F9F0C58D2B8,"BREVARD COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2022A",FL,135950000,5 %,04/01/2052,04/13/2022,04/13/2022,,,,,,,,,,,100,0,50,https://emma.msrb.org/Security/Details/A01D5A0DE3982E995B73A5F9F0C58D2B8,2026-02-19T20:37:41.213002+00:00
A9538F86E02AF19F51DA7A95DFE8F6D36,CALIFORNIA HEALTH FACS FING AUTH REV / VAR CHILDRENS HOSP OF LOS ANGELES 2025 A,CA,135830000,3.97 %,11/15/2051,03/06/2025,-,,,,,,,,,,,0,0,20,https://emma.msrb.org/Security/Details/A9538F86E02AF19F51DA7A95DFE8F6D36,2026-02-19T20:38:46.003404+00:00
A3670817FEAA118F7B3304ABBFB243120,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (MEMORIAL HERMANN HEALTH SYSTEM) 2024C,TX,135785000,5 %,07/01/2054,06/27/2024,06/27/2024,,,,,,,,,,,88,0,58,https://emma.msrb.org/Security/Details/A3670817FEAA118F7B3304ABBFB243120,2026-02-19T20:39:10.550366+00:00
AF1ABA3CD6AECB6E914022DD575A27E48,"MASSACHUSETTS DEVELOPMENT FINANCE AGENCY / REVENUE BONDS, CHILDREN'S HOSPITAL ISSUE, SERIES T (2024)",MA,135760000,5.25 %,03/01/2054,02/08/2024,02/08/2024,,,,,,,,,,,100,0,21,https://emma.msrb.org/Security/Details/AF1ABA3CD6AECB6E914022DD575A27E48,2026-02-19T20:42:09.233062+00:00
A33CF9A3FBF805B48C4CD9E25F742EF18,WEST VIRGINIA HOSPITAL FINANCE AUTHORITY / HOSPITAL REVENUE IMPROVEMENT BONDS (WEST VIRGINIA UNIVERSITY HEALTH SYSTEM OBLIGATED GROUP) 2025 SERIES A (FIXED RATE),WV,135335000,5.5 %,06/01/2050,07/10/2025,07/10/2025,,,,,,,,,,,100,0,31,https://emma.msrb.org/Security/Details/A33CF9A3FBF805B48C4CD9E25F742EF18,2026-02-19T20:42:56.001714+00:00
AF517CD7D44746A23845A15DFD3E711F6,"BUCKS COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2021 (SAINT LUKE'S UNIVERSITY HEALTH NETWORK)",PA,132745000,3 %,08/15/2053,01/27/2021,01/27/2021,,,,,,,,,,,100,0,77,https://emma.msrb.org/Security/Details/AF517CD7D44746A23845A15DFD3E711F6,2026-02-19T20:44:28.689832+00:00
A2CF70CB2FBD5D6FAB79532C7E95B4A45,"COUNTY OF HAMILTON, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2020 (UC HEALTH)",OH,132550000,5 %,09/15/2050,04/22/2020,04/22/2020,,,,,,,,,,,100,0,56,https://emma.msrb.org/Security/Details/A2CF70CB2FBD5D6FAB79532C7E95B4A45,2026-02-19T20:45:23.641367+00:00
A58F344B763EF7183A819566C07610AAA,"TARRANT COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (HENDRICK MEDICAL CENTER), TAXABLE SERIES 2021",TX,131835000,3.422 %,09/01/2050,01/06/2021,01/06/2021,,,,,,,,,,,100,0,91,https://emma.msrb.org/Security/Details/A58F344B763EF7183A819566C07610AAA,2026-02-19T20:46:10.762309+00:00
A5602DDC2A024ACC2F4A05329C59CD652,TARRANT COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (BAYLOR SCOTT & WHITE HEALTH PROJECT) SERIES 2022F (FIXED RATE PUT),TX,128055000,5 %,11/15/2052,11/30/2022,11/30/2022,,,,,,,,,,,100,0,62,https://emma.msrb.org/Security/Details/A5602DDC2A024ACC2F4A05329C59CD652,2026-02-19T20:47:02.479305+00:00
AC7119EE3FF5516F5110EBB06CF927E1B,"CITY OF ALBANY CAPITAL RESOURCE CORPORATION / TAX-EXEMPT REVENUE BONDS (ALBANY MEDICAL CENTER HOSPITAL PROJECT), SERIES 2025A",NY,126635000,5.5 %,05/01/2055,10/30/2025,10/30/2025,,,,,,,,,,,100,0,3,https://emma.msrb.org/Security/Details/AC7119EE3FF5516F5110EBB06CF927E1B,2026-02-19T20:48:53.160963+00:00
A7C1A2B5A8F4F6FF2C061F06C20F186DE,"PUBLIC HOSPITAL DISTRICT NO. 4, KING COUNTY, WASHINGTON (SNOQUALMIE VALLEY HEALTH) / HOSPITAL REVENUE AND REFUNDING BONDS, SERIES 2025A",WA,125510000,7 %,12/01/2060,10/08/2025,10/08/2025,,,,,,,,,,,18,0,7,https://emma.msrb.org/Security/Details/A7C1A2B5A8F4F6FF2C061F06C20F186DE,2026-02-19T20:50:27.277740+00:00
A1F321A24DE25429E7AEACBAB21F9DA45,"KENTUCKY BOND DEVELOPMENT CORPORATION (KENTUCKY) / HOSPITAL REVENUE BONDS, CITY OF WILLIAMSBURG SERIES 2025B (BAPTIST HEALTHCARE SYSTEM OBLIGATED GROUP) (DAILY RATE)",KY,125000000,1.75,08/15/2055,02/25/2025,02/25/2025,01/30/2026,,,,,,,,,,100,12,23,https://emma.msrb.org/Security/Details/A1F321A24DE25429E7AEACBAB21F9DA45,2026-02-19T20:50:58.784717+00:00
A005B8CAA0F5DF025474A004F32E4DB5A,"WISCONSIN HEALTH AND EDUCATIONAL FACILITIES AUTHORITY (WISCONSIN) / VARIABLE RATE DEMAND REVENUE BONDS, SERIES 2025B (HOSPITAL SISTERS CREDIT GROUP)",WI,125000000,2.3,08/15/2055,08/14/2025,08/14/2025,02/17/2026,,,,,,,,,,4,17,34,https://emma.msrb.org/Security/Details/A005B8CAA0F5DF025474A004F32E4DB5A,2026-02-19T20:51:33.807082+00:00
A2A1483D421040678BDDDFBEE21B34392,WISCONSIN ST HEALTH & EDL FACS AUTH REV / BDS HOSPITAL SISTERS SVCS INC 2025C,WI,125000000,7 %,08/15/2055,08/14/2025,-,,,,,,,,,,,0,0,22,https://emma.msrb.org/Security/Details/A2A1483D421040678BDDDFBEE21B34392,2026-02-19T20:52:01.194684+00:00
A84CC8B7346DBD42C08AECACE80D1D840,TARRANT COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS (BAYLOR SCOTT & WHITE HEALTH PROJECT) SERIES 2022E (FIXED RATE PUT),TX,123980000,5 %,11/15/2052,11/30/2022,11/30/2022,,,,,,,,,,,100,0,62,https://emma.msrb.org/Security/Details/A84CC8B7346DBD42C08AECACE80D1D840,2026-02-19T20:52:30.723978+00:00
A55E8E5CB1AEF0395528849ACFC3C9551,CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY / REFUNDING REVENUE BONDS (LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD) 2022 SERIES A (FORWARD DELIVERY),CA,122800000,4 %,05/15/2051,05/17/2022,05/17/2022,,,,,,,,,,,100,0,44,https://emma.msrb.org/Security/Details/A55E8E5CB1AEF0395528849ACFC3C9551,2026-02-19T20:53:15.256450+00:00
A032764A1BA247396D3CF0F054E05B4EF,"THE HEALTH AND EDUCATIONAL FACILITIES BOARD OF THE CITY OF JOHNSON CITY, TENNESSEE, / HOSPITAL REVENUE REFUNDING BONDS (BALLAD HEALTH) SERIES 2022B (WEEKLY RATE BONDS)",TN,121855000,2.3,07/01/2045,07/07/2022,07/07/2022,02/10/2026,,,,,,,,,,44,50,66,https://emma.msrb.org/Security/Details/A032764A1BA247396D3CF0F054E05B4EF,2026-02-19T20:53:56.258243+00:00
A6DF1129311DA6904B8A022A6EAC07B7D,"SARASOTA COUNTY PUBLIC HOSPITAL DISTRICT / FIXED RATE HOSPITAL REVENUE BONDS (SARASOTA MEMORIAL HOSPITAL PROJECT), SERIES 2022",FL,121470000,4 %,07/01/2052,09/01/2022,09/01/2022,,,,,,,,,,,100,0,55,https://emma.msrb.org/Security/Details/A6DF1129311DA6904B8A022A6EAC07B7D,2026-02-19T20:54:30.820347+00:00
A0477CEB53281D771470DD8A476660FA3,HIGHLANDS COUNTY HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS SERIES 2021D (ADVENTHEALTH OBLIGATED GROUP),FL,120000000,2.1,11/15/2056,07/01/2021,07/01/2021,01/14/2026,,,,,,,,,,100,105,105,https://emma.msrb.org/Security/Details/A0477CEB53281D771470DD8A476660FA3,2026-02-19T20:55:07.410971+00:00
A58EE5230ABE944969876E01292F86C43,CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY / REVENUE BONDS (CHILDREN'S HOSPITAL OF ORANGE COUNTY) SERIES 2024B,CA,118410000,5 %,11/01/2054,03/20/2024,03/20/2024,,,,,,,,,,,100,0,25,https://emma.msrb.org/Security/Details/A58EE5230ABE944969876E01292F86C43,2026-02-19T21:02:11.064788+00:00
A79DAC182872E3D0350B29E4A9FD52287,"SOUTH BROWARD HOSPITAL DISTRICT / HOSPITAL REVENUE BONDS, SERIES 2021A (SOUTH BROWARD HOSPITAL DISTRICT OBLIGATED GROUP)",FL,117850000,3 %,05/01/2051,11/18/2021,11/18/2021,,,,,,,,,,,100,0,50,https://emma.msrb.org/Security/Details/A79DAC182872E3D0350B29E4A9FD52287,2026-02-19T21:03:18.115764+00:00
AC5E7B2411BC939E459E2C9E2A9FB030B,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION HOSPITAL REVENUE BONDS / (TEXAS CHILDREN'S HOSPITAL) SERIES 2021-A,TX,116810000,3 %,10/01/2051,07/20/2021,07/20/2021,,,,,,,,,,,100,0,61,https://emma.msrb.org/Security/Details/AC5E7B2411BC939E459E2C9E2A9FB030B,2026-02-19T21:03:56.966877+00:00
A305C9337FD384F82A464A93754810281,"COLORADO HEALTH FACILITIES AUTHORITY / HOSPITAL REVENUE BONDS, SERIES 2023A-1 (ADVENTHEALTH OBLIGATED GROUP)",CO,116160000,5 %,11/15/2058,07/12/2023,07/12/2023,,,,,,,,,,,100,0,68,https://emma.msrb.org/Security/Details/A305C9337FD384F82A464A93754810281,2026-02-19T21:05:02.920061+00:00
A5FB050373B73DFD032FECD22A6826CCB,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / HOSPITAL REVENUE REFUNDING BONDS (PRISMA HEALTH OBLIGATED GROUP), SERIES 2024",SC,115833000,6.125 %,05/01/2048,09/26/2024,09/26/2024,,,,,,,,,,,0,0,35,https://emma.msrb.org/Security/Details/A5FB050373B73DFD032FECD22A6826CCB,2026-02-19T21:12:48.187916+00:00
AAB305482198402BA906846033F5D8BDE,"LOUISVILLE/JEFFERSON COUNTY METRO GOVERNMENT, KENTUCKY / HOSPITAL REVENUE BONDS (UOFL HEALTH PROJECT) SERIES 2022A",KY,114460000,5 %,05/15/2052,04/05/2022,04/05/2022,,,,,,,,,,,100,0,55,https://emma.msrb.org/Security/Details/AAB305482198402BA906846033F5D8BDE,2026-02-19T21:13:14.191822+00:00
AEE7897B18C253E3FB6A9C1526C841A80,HARRIS COUNTY CULTURAL EDUCATION FACILITIES FINANCE CORPORATION / HOSPITAL REVENUE BONDS SERIES 2022A (FIXED RATE),TX,114100000,4.125 %,07/01/2052,06/08/2022,06/08/2022,,,,,,,,,,,100,0,89,https://emma.msrb.org/Security/Details/AEE7897B18C253E3FB6A9C1526C841A80,2026-02-19T21:14:39.128217+00:00
A5E5FAF5BAAF808F7B58DD58F61B21FFF,WEST VIRGINIA HOSPITAL FINANCE AUTHORITY / HOSPITAL REVENUE IMPROVEMENT BONDS (WEST VIRGINIA UNIVERSITY HEALTH SYSTEM OBLIGATED GROUP) 2023 SERIES A,WV,112485000,4.375 %,06/01/2053,05/24/2023,05/24/2023,,,,,,,,,,,100,0,63,https://emma.msrb.org/Security/Details/A5E5FAF5BAAF808F7B58DD58F61B21FFF,2026-02-19T21:17:24.847002+00:00
A6B29A4FFD9795BDB310889F21D918A3A,ARIZONA INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (PHOENIX CHILDREN'S HOSPITAL) SERIES 2020A,AZ,112050000,4 %,02/01/2050,08/20/2020,08/20/2020,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A6B29A4FFD9795BDB310889F21D918A3A,2026-02-19T21:19:18.584101+00:00
